Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.48321E-4,67.0692086,0.913733736,0.020935101,0.612903226,0.333333333
7.53554E-4,67.294781531,0.915199177,0.020636028,0.612903226,0.333333333
7.59611E-4,67.521980158,0.916864516,0.020336955,0.612903226,0.333333333
7.79234E-4,67.75387583,0.922038429,0.020037883,0.612903226,0.333333333
8.08487E-4,68.074859954,0.929159516,0.019639119,0.612903226,0.333333333
8.28601E-4,68.320859985,0.933674943,0.019340046,0.612903226,0.333333333
8.39053E-4,68.554765927,0.935906468,0.019040973,0.612903226,0.333333333
8.46364E-4,68.825260944,0.9374226,0.0187419,0.612903226,0.666666667
8.53126E-4,69.080452478,0.938792935,0.018442827,0.64516129,0.666666667
8.57934E-4,69.251883797,0.939748992,0.018243445,0.677419355,0.666666667
8.63179E-4,69.510709353,0.940774828,0.017944372,0.677419355,0.666666667
8.72225E-4,69.771321441,0.942503393,0.0176453,0.677419355,0.666666667
8.87667E-4,70.035524478,0.945338394,0.017346227,0.677419355,0.666666667
9.07592E-4,70.305752169,0.948790796,0.017047154,0.677419355,0.666666667
9.22862E-4,70.581446114,0.951288367,0.016748081,0.677419355,0.666666667
9.40443E-4,70.769525685,0.954013254,0.016548699,0.677419355,0.666666667
9.502E-4,71.053663195,0.955459275,0.016249626,0.677419355,0.666666667
9.62021E-4,71.340627211,0.957150377,0.015950553,0.677419355,0.666666667
9.62507E-4,71.533125773,0.957218557,0.015751171,0.677419355,0.666666667
9.77306E-4,71.824680303,0.959242154,0.015452098,0.677419355,0.666666667
9.79592E-4,72.020438613,0.959546167,0.015252717,0.677419355,0.666666667
1.00717E-3,72.321740207,0.963039227,0.014953644,0.709677419,0.666666667
1.02614E-3,72.525094276,0.965264957,0.014754262,0.709677419,0.666666667
1.02876E-3,72.833356385,0.965561379,0.014455189,0.709677419,0.666666667
1.04404E-3,73.040667776,0.967242136,0.014255807,0.709677419,0.666666667
1.05225E-3,73.251003446,0.968111764,0.014056425,0.709677419,0.666666667
1.05859E-3,73.567552354,0.968766507,0.013757352,0.709677419,0.666666667
